address_5,title,address_9,address_17,address_19,address_23,address_24,pricing_1,address_3,address_7,address_18,address_21,url,address_22,address_8,address_20,contact_1,address_16,address_11,address_10,address_6,name_1,address_4,address_12,address_1,address_15,address_2,address_13,address_14
,Lek. dent. Olimpia Fabjańska - stomatolog | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Badania stomatologiczne

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Fluoryzacja zębów

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Korony

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Korony pełnoceramiczne

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Korony porcelanowe

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Lakowanie zębów

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Leczenie chorób dziąseł

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Leczenie kanałowe

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Leczenie próchnicy

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Licówki

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Mosty

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Odbudowa zębów

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Profilaktyka próchnicy

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Protezy

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Protezy akrylowe

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Protezy szkieletowe

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Rentgen zębów

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Stomatologia estetyczna

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Stomatologia zachowawcza

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Usuwanie kamienia nazębnego

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Usuwanie zębów

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Wkłady koronowo-korzeniowe

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Wybielanie zębów

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska

Wypełnienie kompozytowe

Józefa Ignacego Kraszewskiego 58, Sosnowiec

Gabinet stomatologiczny Olimpia Fabjańska",,,,,https://www.znanylekarz.pl/olimpia-fabjanska-2/stomatolog/sosnowiec#address-id=%5B919928%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Olimpia Fabjańska,,,"Józefa Ignacego Kraszewskiego 58,
									
									
																			Sosnowiec",,"Józefa Ignacego Kraszewskiego 58, Sosnowiec",,
,"Lek. dent. Danuta Dorota Kłosińska - stomatolog, chirurg | ZnanyLekarz.pl",,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Chirurgia stomatologiczna

ul. Wspolczesna 1, Borkowo, Gdańsk

Dental Planet

Implanty

ul. Wspolczesna 1, Borkowo, Gdańsk

Dental Planet

Leczenie kanałowe

ul. Wspolczesna 1, Borkowo, Gdańsk

Dental Planet

Leczenie próchnicy

ul. Wspolczesna 1, Borkowo, Gdańsk

Dental Planet

Protezy

ul. Wspolczesna 1, Borkowo, Gdańsk

Dental Planet",,,,,https://www.znanylekarz.pl/danuta-dorota-klosinska/stomatolog-chirurg/gdansk#address-id=%5B333190%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Danuta Dorota Kłosińska,,,"ul. Wspolczesna 1, Borkowo,
									
									
																			Gdańsk",,"ul. Wspolczesna 1, Borkowo, Gdańsk",,
,"Lek. dent. Magdalena Adamiec- Borońska - ortodonta, stomatolog | ZnanyLekarz.pl",,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Aparat ortodontyczny

Tarnogórska 217A, Gliwice

HD-Dental Centrum Stomatologii

Aparaty przezroczyste

Tarnogórska 217A, Gliwice

HD-Dental Centrum Stomatologii

Aparaty ruchome

Tarnogórska 217A, Gliwice

HD-Dental Centrum Stomatologii

Leczenie ortodontyczne - Clear Aligner

Tarnogórska 217A, Gliwice

HD-Dental Centrum Stomatologii

Leczenie ortodontyczne Invisalign®

Tarnogórska 217A, Gliwice

HD-Dental Centrum Stomatologii",,,,,https://www.znanylekarz.pl/magdalena-adamiec-boronska/ortodonta-stomatolog/gliwice#address-id=%5B979087%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Magdalena Adamiec- Borońska,,,"Tarnogórska 217A,
									
									
																			Gliwice",,"Tarnogórska 217A, Gliwice",,
,Lek. dent. Zbigniew Sobieszek - stomatolog | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja stomatologiczna

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski

Pozostałe usługi

Badania stomatologiczne

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski

Chirurgia stomatologiczna

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski

Fluoryzacja zębów

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski

Konsultacja protetyczna

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski

Leczenie kanałowe

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski

Leczenie próchnicy

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski

Odbudowa zębów

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski

Profilaktyka próchnicy

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski

Stomatologia estetyczna

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski

Stomatologia zachowawcza

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski

Usuwanie kamienia nazębnego

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski

Wybielanie zębów

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski

Wypełnienie kompozytowe

Narutowicza 6 c m. 11, Bytom

Gabinet Lekarski",,,,,https://www.znanylekarz.pl/zbigniew-sobieszek/stomatolog/bytom#address-id=%5B96124%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Zbigniew Sobieszek,,,"Narutowicza 6 c m. 11,
									
									
																			Bytom",,"Narutowicza 6 c m. 11, Bytom",,
,Agata Cisowska - stomatolog | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Badania stomatologiczne

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Chirurgia stomatologiczna

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Konsultacja protetyczna

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Korony

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Korony porcelanowe

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Lakowanie zębów

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Leczenie chorób dziąseł

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Leczenie kanałowe

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Leczenie próchnicy

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Odbudowa zębów

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Piaskowanie

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Profilaktyka próchnicy

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Protezy

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Protezy akrylowe

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Protezy szkieletowe

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Rentgen zębów

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Stomatologia dziecięca

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Stomatologia zachowawcza

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Usuwanie kamienia nazębnego

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Usuwanie zębów

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Wkłady koronowo-korzeniowe

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Wybielanie zębów

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz

Wypełnienie kompozytowe

ul. Dębowa 6 B, Tychy

Indywidualna Praktyka Dentystyczna lek. dent. Agata Ograbisz","Batorego 68,
									
									
																			Tychy",,,,https://www.znanylekarz.pl/agata-cisowska/stomatolog/tychy#address-id=%5B925461%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,Agata Cisowska,"ul. Dębowa 6 B, Tychy",,"Batorego 68,
									
									
																			Tychy",,"ul. Dębowa 6 B,
									
									
																			Tychy",,
,VIP Dental Clinic - ZnanyLekarz.pl,,,,,,,,,,,https://www.znanylekarz.pl/placowki/vip-dental-clinic#address-id=277132&filters%5Bspecializations%5D%5B%5D=103,,,,"Kontakt
Adres 1
Pułkownika Zagórskiego 3, 6151845951, 43-300 Bielsko-Biała
Pokaż w Google Maps",,,,,,,,,,,,
,"Katarzyna Żurek-Wiszniowska - ortodonta, stomatolog | ZnanyLekarz.pl",,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja ortodontyczna

Skalskiego 5, Dąbrowa Górnicza

1 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Pozostałe usługi

Aparaty ruchome

Skalskiego 5, Dąbrowa Górnicza

Od 600 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Badania profilaktyczne

Skalskiego 5, Dąbrowa Górnicza

1 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Konsultacja protetyczna

Skalskiego 5, Dąbrowa Górnicza

1 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Korony

Skalskiego 5, Dąbrowa Górnicza

Od 700 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Leczenie kanałowe

Skalskiego 5, Dąbrowa Górnicza

Od 350 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Leczenie próchnicy

Skalskiego 5, Dąbrowa Górnicza

Od 100 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Leczenie wad zgryzu

Skalskiego 5, Dąbrowa Górnicza

Od 300 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Mosty

Skalskiego 5, Dąbrowa Górnicza

Od 700 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Piaskowanie

Skalskiego 5, Dąbrowa Górnicza

Od 100 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Profilaktyka wad zgryzu

Skalskiego 5, Dąbrowa Górnicza

Od 50 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Protezy

Skalskiego 5, Dąbrowa Górnicza

Od 500 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Usuwanie kamienia nazębnego

Skalskiego 5, Dąbrowa Górnicza

Od 100 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Usuwanie zębów

Skalskiego 5, Dąbrowa Górnicza

Od 150 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna

Wybielanie zębów

Skalskiego 5, Dąbrowa Górnicza

Od 800 zł

NZOZ Praktyka Stomatologiczno-Ortodontyczna",,,,,https://www.znanylekarz.pl/katarzyna-zurek-wiszniowska-2/ortodonta-stomatolog/dabrowa-gornicza#address-id=%5B945935%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,Katarzyna Żurek-Wiszniowska,,,"Skalskiego 5,
									
									
																			Dąbrowa Górnicza",,"Skalskiego 5, Dąbrowa Górnicza",,
,Mateusz Duda - stomatolog | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Konsultacja stomatologiczna

Pawła Kołodzieja 8, Katowice

Duda Clinic",,,,,https://www.znanylekarz.pl/mateusz-duda/stomatolog/katowice#address-id=%5B1039404%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,Mateusz Duda,,,"Pawła Kołodzieja 8,
									
									
																			Katowice",,"Pawła Kołodzieja 8, Katowice",,
,Ośrodek Medyczny Tommed - ZnanyLekarz.pl,,,,,,,,,,,https://www.znanylekarz.pl/placowki/centrum-medyczne-tommed-ii#address-id=235804&filters%5Bspecializations%5D%5B%5D=103,,,,"Kontakt
Adres 1
Fredry 22, 40-662 Katowice
Pokaż w Google Maps",,,,,,,,,,,,
,Centrum Medyczne PROFMEDICAL - ZnanyLekarz.pl,,,,,,,,,,,https://www.znanylekarz.pl/placowki/centrum-medyczne-profmedical#address-id=270002&filters%5Bspecializations%5D%5B%5D=103,,,,"Kontakt
Adres 1
Szarych Szeregów 46, 40-750 Katowice
Pokaż w Google Maps",,,,,,,,,,,,
,Lek. dent. Przemysław Banyś - stomatolog | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Chirurgia stomatologiczna

Jana Gacka 1, Sosnowiec

Badent

Implanty

Jana Gacka 1, Sosnowiec

Badent

Protezy

Jana Gacka 1, Sosnowiec

Badent",,,,,https://www.znanylekarz.pl/przemyslaw-banys/stomatolog/sosnowiec#address-id=%5B83477%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Przemysław Banyś,,,"Jana Gacka 1,
									
									
																			Sosnowiec",,"Jana Gacka 1, Sosnowiec",,
,"Lek. dent. Gabriela Mijas - stomatolog, chirurg szczękowo-twarzowy | ZnanyLekarz.pl",,,,,,"Cennik
Brak informacji o usługach i cenach

Ten lekarz nie dodał jeszcze informacji o usługach i cenach.",,,,,https://www.znanylekarz.pl/gabriela-mijas/stomatolog-chirurg-szczekowy/strzelce-opolskie#address-id=%5B101380%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Gabriela Mijas,,,"Pl. Zeromskiego 5,
									
									
																			Strzelce Opolskie",,"Pl. Zeromskiego 5, Strzelce Opolskie",,
,"Lek. dent. Jolanta Banyś - stomatolog, lekarz wykonujący zabiegi medycyny estetycznej | ZnanyLekarz.pl",,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Leczenie stomatologiczne pod mikroskopem

Jana Gacka 1, Sosnowiec

Badent",,,,,https://www.znanylekarz.pl/jolanta-banys/stomatolog-lekarz-medycyny-estetycznej/sosnowiec#address-id=%5B83475%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Jolanta Banyś,,,"Jana Gacka 1,
									
									
																			Sosnowiec",,"Jana Gacka 1, Sosnowiec",,
,Lek. dent. Anna Kowalska-Puszczyk - stomatolog | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja stomatologiczna

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk

Pozostałe usługi

Badania stomatologiczne

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk

Fluoryzacja zębów

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk

Konsultacja protetyczna

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk

Leczenie kanałowe

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk

Leczenie próchnicy

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk

Odbudowa zębów

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk

Piaskowanie

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk

Profilaktyka próchnicy

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk

Protezy

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk

Stomatologia estetyczna

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk

Stomatologia zachowawcza

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk

Usuwanie kamienia nazębnego

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk

Wypełnienie kompozytowe

al.Niepodległości 41a, Częstochowa

Adent Anna Kowalska-Puszczyk",,,,,https://www.znanylekarz.pl/anna-kowalska-puszczyk-2/stomatolog/czestochowa#address-id=%5B979329%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Anna Kowalska-Puszczyk,,,"al.Niepodległości 41a,
									
									Wrzosowiak,
																			Częstochowa",,"al.Niepodległości 41a, Wrzosowiak, Częstochowa",,
,Beata Joanna Smentek - Umów wizytę online | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja stomatologiczna

Kochanowskiego 4, Łazy

Od 80 zł

OmegaMed Łazy, Zawiercie

Konsultacja w ramach NFZ

Pozostałe usługi

Leczenie kanałowe

Kochanowskiego 4, Łazy

300 zł

OmegaMed Łazy, Zawiercie

Leczenie kanałowe w zębie stałym 1 kanał 300zł,
2 kanały 500zł,
3 kanały 750zł

Leczenie próchnicy

Kochanowskiego 4, Łazy

150 zł

OmegaMed Łazy, Zawiercie

wypełnienie światłoutwardzalne w zębie stałym od 150zł do 250.

1 powierzchnia 150zł,
2 powierzchnie 200zł,
3 powierzchnie 250zł

Piaskowanie

Kochanowskiego 4, Łazy

Darmowa usługa

OmegaMed Łazy, Zawiercie

Scaling + piaskowanie

Kochanowskiego 4, Łazy

350 zł

OmegaMed Łazy, Zawiercie

scaling+piaskowanie+fluoryzacja

Usuniecie zęba mlecznego

Kochanowskiego 4, Łazy

100 zł

OmegaMed Łazy, Zawiercie

Usługa stomatologiczna

Kochanowskiego 4, Łazy

Darmowa usługa

OmegaMed Łazy, Zawiercie

wizyty stomatologiczne na NFZ BEZPŁATNIE.

Wypełnienia kompozytowe, usunięcie zębów stałych i mlecznych, leczenie kanałowe zębów stałych i mlecznych, protezy akrylowe, scaling, lakierowanie

Wypełnienie w zębie mlecznym

Kochanowskiego 4, Łazy

120 zł

OmegaMed Łazy, Zawiercie

Wypełnienie światłoutwardzalne kolorowe od 120zł do 150zł",,,,,https://www.znanylekarz.pl/beata-joanna-smentek/stomatolog/lazy#address-id=%5B287134%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,Beata Joanna Smentek,,,"Kochanowskiego 4,
									
									
																			Łazy",,"Gen.Sikorskiego 6, Zawiercie",,
,Klinika Jurajska - ZnanyLekarz.pl,,,,,,,,,,,https://www.znanylekarz.pl/placowki/klinika-jurajska#address-id=273530&filters%5Bspecializations%5D%5B%5D=103,,,,"Kontakt
Adres 1
Brzezińska 6 A, 42-200 Częstochowa
Pokaż w Google Maps
NFZ",,,,,,,,,,,,
,AVIMED - Grupa AVIMED - ZnanyLekarz.pl,,,,,,,,,,,https://www.znanylekarz.pl/placowki/avimed-grupa-avimed-2#address-id=271072&filters%5Bspecializations%5D%5B%5D=103,,,,"Kontakt
Adres 1
Plac S. Żeromskiego 1, 41-914 Bytom
Pokaż w Google Maps
Medicover, Signal Iduna, PZU Pomoc, INTER Polska, Allianz, Compensa, Medica Polska...
Wszystkie ubezpieczenia",,,,,,,,,,,,
,Lek. dent. Karolina Bednarczyk - stomatolog | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Konsultacja protetyczna

Majakowskiego 18, Dąbrowa Górnicza

Mayodent

Kościuszki, Dąbrowa Górnicza

Manufaktura Uśmiechu","Majakowskiego 18,
									
									
																			Dąbrowa Górnicza",,,,https://www.znanylekarz.pl/karolina-bednarczyk/stomatolog/dabrowa-gornicza#address-id=%5B1033044%2C1033045%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Karolina Bednarczyk,"Kościuszki, Dąbrowa Górnicza",,"Majakowskiego 18,
									
									
																			Dąbrowa Górnicza",,"Kościuszki,
									
									
																			Dąbrowa Górnicza",,
,Lek. dent. Joanna Hess - stomatolog | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Konsultacja chirurgiczna

Panewnicka 270a/1, Katowice

APO Zdrowie

Konsultacja implantologiczna

Panewnicka 270a/1, Katowice

APO Zdrowie

Konsultacja protetyczna

Katowicka 55, Pszczyna

Medica Space

Panewnicka 270a/1, Katowice

APO Zdrowie

Usunięcie zęba

Panewnicka 270a/1, Katowice

APO Zdrowie

Usunięcie zęba stałego

Panewnicka 270a/1, Katowice

APO Zdrowie","Katowicka 55,
									
									
																			Pszczyna",,,,https://www.znanylekarz.pl/joanna-hess-2/stomatolog/katowice#address-id=%5B449232%2C1014536%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Joanna Hess,"Panewnicka 270a/1, Katowice",,"Katowicka 55,
									
									
																			Pszczyna",,"Panewnicka 270a/1,
									
									
																			Katowice",,
,Prywatne Centrum Usług Medycznych Ako-Med - ZnanyLekarz.pl,,,,,,,,,,,https://www.znanylekarz.pl/placowki/prywatne-centrum-uslug-medycznych-ako-med#address-id=233374&filters%5Bspecializations%5D%5B%5D=103,,,,"Kontakt
Adres 1
Mickiewicza 14, 42-700 Lubliniec
Pokaż w Google Maps",,,,,,,,,,,,
,Lek. dent. Iwona Ptak-Latocha - stomatolog | ZnanyLekarz.pl,,,,,,"Cennik
Brak informacji o usługach i cenach

Ten lekarz nie dodał jeszcze informacji o usługach i cenach.",,,,,https://www.znanylekarz.pl/iwona-ptak-latocha/stomatolog/tychy#address-id=%5B233602%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Iwona Ptak-Latocha,,,"ul. Kubicy 2,
									
									
																			Tychy",,"ul. Kubicy 2, Tychy",,
,Lek. dent. Martyna Mordal - stomatolog | ZnanyLekarz.pl,,,,,,"Cennik
Brak informacji o usługach i cenach

Ten lekarz nie dodał jeszcze informacji o usługach i cenach.",,,,,https://www.znanylekarz.pl/martyna-mordal/stomatolog/bytom#address-id=%5B842096%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Martyna Mordal,,,"Armii Krajowej 13/89,
									
									Chorzów Batory,
																			Chorzów",,"Armii Krajowej 13/89, Chorzów Batory, Chorzów",,
,"Bogna Cieślik-Szladewska - stomatolog, ortodonta | ZnanyLekarz.pl",,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Popularne usługi

Konsultacja ortodontyczna

Cegielniana 14, Rybnik

Lift-Med

Pozostałe usługi

Aparaty ruchome

Cegielniana 14, Rybnik

Lift-Med

Aparaty stałe

Cegielniana 14, Rybnik

Lift-Med

Aparaty stałe estetyczne

Cegielniana 14, Rybnik

Lift-Med

Wyciski (modele orientacyjne)

Cegielniana 14, Rybnik

Lift-Med","Cegielniana 14,
									
									
																			Rybnik",,,,https://www.znanylekarz.pl/bogna-cieslik-szladewska/stomatolog-ortodonta/rybnik#address-id=%5B7383%2C394036%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,Bogna Cieślik-Szladewska,"ul. Harcerska 2A, Jastrzębie-Zdrój",,"Cegielniana 14,
									
									
																			Rybnik",,"ul. Harcerska 2A,
									
									
																			Jastrzębie-Zdrój",,
,Centrum Stomatologii Bianco - ZnanyLekarz.pl,,,,,,,,,,,https://www.znanylekarz.pl/placowki/centrum-stomatologii-bianco#address-id=276876&filters%5Bspecializations%5D%5B%5D=103,,,,"Kontakt
Adres 1
ul. Traugutta 75Z, 42-215 Częstochowa
Pokaż w Google Maps",,,,,,,,,,,,
,Niepubliczny Zakład Opieki Zdrowotnej Sportmed Sp. z o.o. - ZnanyLekarz.pl,,,,,,,,,,,https://www.znanylekarz.pl/placowki/niepubliczny-zaklad-opieki-zdrowotnej-sportmed-sp-z-o-o#address-id=271470&filters%5Bspecializations%5D%5B%5D=103,,,,"Kontakt
Adres 1
ul. Zielona 18a, 44-335 Jastrzębie-Zdrój
Pokaż w Google Maps",,,,,,,,,,,,
,NZOZ Prywatna Poradnia Stomatologii Estetycznej Lidia i Piotr Wesoły Sp.j - ZnanyLekarz.pl,,,,,,,,,,,https://www.znanylekarz.pl/placowki/nzoz-prywatna-poradnia-stomatologii-estetycznej-lidia-i-piotr-wesoly-sp-j#address-id=268220&filters%5Bspecializations%5D%5B%5D=103,,,,"Kontakt
Adres 1
Mościckiego 22, Sosnowiec
Pokaż w Google Maps",,,,,,,,,,,,
"Kiepury 45 lok. I,
									
									
																			Sosnowiec",Lek. dent. Justyna Wiater - stomatolog | ZnanyLekarz.pl,,,,,,"Usługi i ceny
Ceny dotyczą wizyt prywatnych.

Konsultacja protetyczna

3 Maja 40, Dąbrowa Górnicza

Centrum Zdrowia Jomadent

Kiepury 45 lok. I, Sosnowiec

Prywatna Praktyka Stomatologiczna Agma J. i M. Wiater

XX, Warszawa

XXXX","XX,
									
									Wola,
																			Warszawa",,,,https://www.znanylekarz.pl/justyna-wiater/stomatolog/dabrowa-gornicza#address-id=%5B853232%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,"XX, Wola, Warszawa",lek. dent. Justyna Wiater,"3 Maja 40,
									
									
																			Dąbrowa Górnicza",,"3 Maja 40,
									
									
																			Dąbrowa Górnicza",,"Kiepury 45 lok. I,
									
									
																			Sosnowiec",,
,Lek. dent. Julita Torchalska - stomatolog | ZnanyLekarz.pl,,,,,,"Cennik
Brak informacji o usługach i cenach

Ten lekarz nie dodał jeszcze informacji o usługach i cenach.",,,,,https://www.znanylekarz.pl/julita-torchalska/stomatolog/kozy#address-id=%5B342990%5D&filters%5Bspecializations%5D%5B%5D=103,,,,,,,,,lek. dent. Julita Torchalska,,,"ul. Bielska 157 A,
									
									
																			Kozy",,"ul. Bielska 157 A, Kozy",,
